id,created
9808,1/8/2015 4:14
11483,1/12/2015 17:35
11095,1/11/2015 15:56
10935,1/11/2015 6:32
11726,1/13/2015 20:10
10720,1/11/2015 1:17
10472,1/10/2015 22:24
11801,1/14/2015 1:35
11887,1/14/2015 13:42
11595,1/13/2015 1:14
11509,1/12/2015 19:21
10296,1/10/2015 21:08
10025,1/10/2015 19:51
10883,1/11/2015 4:52
10402,1/10/2015 21:46
10605,1/10/2015 23:44
10418,1/10/2015 21:55
11534,1/12/2015 21:27
11193,1/11/2015 18:00
10447,1/10/2015 22:11
10123,1/10/2015 20:17
10062,1/10/2015 19:59
10073,1/10/2015 20:02
11172,1/11/2015 17:40
11533,1/12/2015 21:25
10596,1/10/2015 23:36
11523,1/12/2015 20:39
10206,1/10/2015 20:40
11200,1/11/2015 18:08
11611,1/13/2015 2:36
11891,1/14/2015 16:01
11410,1/12/2015 4:45
11775,1/13/2015 23:32
10993,1/11/2015 10:03
11012,1/11/2015 0:02
11013,1/11/2015 0:11
9889,1/10/2015 0:05
11301,1/11/2015 21:31
11396,1/12/2015 3:02
11398,1/12/2015 3:32
10998,1/11/2015 10:25
11400,1/12/2015 3:38
11401,1/12/2015 3:40
11409,1/12/2015 4:42
11405,1/12/2015 4:13
11407,1/12/2015 4:32
11408,1/12/2015 4:41
10882,1/11/2015 4:52
11411,1/12/2015 4:53
11414,1/12/2015 5:38
11415,1/12/2015 5:40
11417,1/12/2015 5:52
10664,1/11/2015 0:36
11102,1/11/2015 16:00
11419,1/12/2015 5:54
9892,1/10/2015 0:11
11420,1/12/2015 5:56
11424,1/12/2015 6:33
11428,1/12/2015 7:33
11434,1/12/2015 8:28
11436,1/12/2015 8:32
11438,1/12/2015 8:38
11440,1/12/2015 8:57
11441,1/12/2015 9:35
11445,1/12/2015 10:30
11447,1/12/2015 11:57
11448,1/12/2015 0:42
11867,1/14/2015 6:50
10665,1/11/2015 0:37
10970,1/11/2015 7:58
11450,1/12/2015 13:18
11453,1/12/2015 14:30
11451,1/12/2015 13:25
11457,1/12/2015 15:49
11458,1/12/2015 15:51
11459,1/12/2015 15:57
11463,1/12/2015 16:34
11471,1/12/2015 17:15
11477,1/12/2015 17:22
11478,1/12/2015 17:30
11482,1/12/2015 17:34
11486,1/12/2015 17:40
11487,1/12/2015 17:48
11488,1/12/2015 17:50
11489,1/12/2015 17:51
11490,1/12/2015 17:56
11491,1/12/2015 18:04
11492,1/12/2015 18:05
11493,1/12/2015 18:08
11496,1/12/2015 18:14
11497,1/12/2015 18:16
11499,1/12/2015 18:21
11502,1/12/2015 18:43
11503,1/12/2015 18:56
11504,1/12/2015 19:03
10024,1/10/2015 19:51
11507,1/12/2015 19:17
11511,1/12/2015 19:24
11513,1/12/2015 19:31
11514,1/12/2015 19:36
11519,1/12/2015 20:24
11548,1/12/2015 22:23
11549,1/12/2015 22:24
11563,1/12/2015 22:52
11623,1/13/2015 3:49
11510,1/12/2015 19:22
11629,1/13/2015 4:42
11636,1/13/2015 6:15
11649,1/13/2015 9:06
10415,1/10/2015 21:54
11676,1/13/2015 17:55
11678,1/13/2015 18:16
11683,1/13/2015 18:34
11693,1/13/2015 18:52
11774,1/13/2015 23:26
11788,1/14/2015 0:38
11697,1/13/2015 19:04
10981,1/11/2015 8:44
11803,1/14/2015 1:45
11846,1/14/2015 5:23
11865,1/14/2015 6:46
11909,1/14/2015 17:13
11928,1/14/2015 18:49
11933,1/14/2015 18:55
11950,1/14/2015 20:17
11986,1/14/2015 23:18
11994,1/14/2015 23:33
11997,1/14/2015 23:38
10972,1/11/2015 8:04
10421,1/10/2015 21:57
10920,1/11/2015 6:00
10984,1/11/2015 9:01
9899,1/10/2015 0:47
10988,1/11/2015 9:21
10585,1/10/2015 23:27
10314,1/10/2015 21:15
10973,1/11/2015 8:05
9902,1/10/2015 0:57
10995,1/11/2015 10:06
10422,1/10/2015 21:57
10425,1/10/2015 21:59
11857,1/14/2015 6:08
10455,1/10/2015 22:16
10813,1/11/2015 3:11
10168,1/10/2015 20:27
10975,1/11/2015 8:11
11003,1/11/2015 10:59
11526,1/12/2015 20:54
9908,1/10/2015 1:42
11004,1/11/2015 11:02
11692,1/13/2015 18:52
11877,1/14/2015 8:37
10442,1/10/2015 22:09
9997,1/10/2015 19:46
10164,1/10/2015 20:27
10174,1/10/2015 20:28
10337,1/10/2015 21:24
11815,1/14/2015 2:35
10335,1/10/2015 21:24
11679,1/13/2015 18:21
11878,1/14/2015 9:19
10979,1/11/2015 8:34
10980,1/11/2015 8:43
10808,1/11/2015 3:04
11535,1/12/2015 21:30
10351,1/10/2015 21:28
11880,1/14/2015 9:57
10170,1/10/2015 20:27
11536,1/12/2015 21:31
9906,1/10/2015 1:26
11703,1/13/2015 19:18
10257,1/10/2015 20:56
11720,1/13/2015 19:58
10437,1/10/2015 22:06
11723,1/13/2015 20:03
11724,1/13/2015 20:05
10987,1/11/2015 9:19
11866,1/14/2015 6:47
11868,1/14/2015 6:56
11682,1/13/2015 18:34
11883,1/14/2015 11:39
11874,1/14/2015 8:16
10991,1/11/2015 9:32
11879,1/14/2015 9:57
11882,1/14/2015 11:16
10255,1/10/2015 20:55
11884,1/14/2015 11:44
10172,1/10/2015 20:28
11011,1/11/2015 11:55
11888,1/14/2015 14:54
10992,1/11/2015 9:55
10112,1/10/2015 20:13
10814,1/11/2015 3:11
9928,1/10/2015 6:34
11685,1/13/2015 18:38
11687,1/13/2015 18:42
11686,1/13/2015 18:41
10816,1/11/2015 3:14
10179,1/10/2015 20:29
10996,1/11/2015 10:11
9929,1/10/2015 6:46
11927,1/14/2015 18:49
10306,1/10/2015 21:11
9931,1/10/2015 7:17
10999,1/11/2015 10:29
11541,1/12/2015 22:00
11000,1/11/2015 10:34
11025,1/11/2015 13:07
11638,1/13/2015 6:18
10454,1/10/2015 22:16
10181,1/10/2015 20:30
9933,1/10/2015 7:38
10469,1/10/2015 22:23
9901,1/10/2015 0:55
9794,1/8/2015 1:02
10477,1/10/2015 22:28
11690,1/13/2015 18:44
11886,1/14/2015 13:04
9936,1/10/2015 9:38
9911,1/10/2015 2:50
9796,1/8/2015 1:39
9914,1/10/2015 3:12
9939,1/10/2015 0:47
10355,1/10/2015 21:30
9918,1/10/2015 4:01
9951,1/10/2015 17:49
10249,1/10/2015 20:54
11264,1/11/2015 19:45
11006,1/11/2015 11:23
10872,1/11/2015 4:28
9950,1/10/2015 16:58
10182,1/10/2015 20:31
11915,1/14/2015 17:51
11695,1/13/2015 18:59
9945,1/10/2015 14:49
10080,1/10/2015 20:04
11008,1/11/2015 11:37
11158,1/11/2015 17:26
9799,1/8/2015 1:59
10458,1/10/2015 22:17
9800,1/8/2015 2:18
11010,1/11/2015 11:51
10013,1/10/2015 19:48
9937,1/10/2015 11:54
10022,1/10/2015 19:51
10026,1/10/2015 19:51
10184,1/10/2015 20:31
11696,1/13/2015 19:01
9949,1/10/2015 16:43
10031,1/10/2015 19:52
10032,1/10/2015 19:52
11040,1/11/2015 14:09
10036,1/10/2015 19:53
10037,1/10/2015 19:54
11892,1/14/2015 16:15
11908,1/14/2015 17:12
10039,1/10/2015 19:54
10042,1/10/2015 19:54
11893,1/14/2015 16:16
11257,1/11/2015 19:28
10047,1/10/2015 19:55
10048,1/10/2015 19:55
10052,1/10/2015 19:57
10055,1/10/2015 19:58
11015,1/11/2015 0:29
10463,1/10/2015 22:20
11894,1/14/2015 16:17
10065,1/10/2015 20:00
9955,1/10/2015 18:25
9957,1/10/2015 18:28
10071,1/10/2015 20:01
10672,1/11/2015 0:42
10464,1/10/2015 22:21
9959,1/10/2015 19:12
9801,1/8/2015 2:37
11048,1/11/2015 14:32
11352,1/12/2015 0:00
9961,1/10/2015 19:15
10072,1/10/2015 20:02
10187,1/10/2015 20:32
11016,1/11/2015 0:29
9962,1/10/2015 19:16
9963,1/10/2015 19:19
10077,1/10/2015 20:04
10081,1/10/2015 20:04
10086,1/10/2015 20:05
9964,1/10/2015 19:23
10188,1/10/2015 20:32
11017,1/11/2015 0:42
9965,1/10/2015 19:25
9966,1/10/2015 19:26
10468,1/10/2015 22:22
10035,1/10/2015 19:53
11380,1/12/2015 1:53
10388,1/10/2015 21:39
10087,1/10/2015 20:05
10673,1/11/2015 0:42
10088,1/10/2015 20:06
10106,1/10/2015 20:11
11023,1/11/2015 13:05
9967,1/10/2015 19:31
10108,1/10/2015 20:11
11900,1/14/2015 16:51
11930,1/14/2015 18:52
11058,1/11/2015 14:51
9968,1/10/2015 19:33
10392,1/10/2015 21:41
9969,1/10/2015 19:33
10109,1/10/2015 20:11
10115,1/10/2015 20:14
10471,1/10/2015 22:24
9804,1/8/2015 3:21
10033,1/10/2015 19:52
10116,1/10/2015 20:14
11702,1/13/2015 19:16
11698,1/13/2015 19:06
11711,1/13/2015 19:41
10119,1/10/2015 20:16
10549,1/10/2015 23:15
10899,1/11/2015 5:11
10118,1/10/2015 20:16
10879,1/11/2015 4:45
9806,1/8/2015 3:36
11704,1/13/2015 19:21
10473,1/10/2015 22:24
11902,1/14/2015 17:01
10758,1/11/2015 1:58
11527,1/12/2015 21:02
10379,1/10/2015 21:36
10129,1/10/2015 20:19
11705,1/13/2015 19:22
10136,1/10/2015 20:21
10279,1/10/2015 21:02
10767,1/11/2015 2:11
10889,1/11/2015 5:00
10476,1/10/2015 22:27
11026,1/11/2015 13:20
9976,1/10/2015 19:38
10137,1/10/2015 20:21
10144,1/10/2015 20:23
10145,1/10/2015 20:23
10146,1/10/2015 20:24
10254,1/10/2015 20:55
9973,1/10/2015 19:37
11027,1/11/2015 13:21
11029,1/11/2015 13:45
10148,1/10/2015 20:24
10150,1/10/2015 20:24
11706,1/13/2015 19:30
11903,1/14/2015 17:04
9974,1/10/2015 19:37
10152,1/10/2015 20:24
10479,1/10/2015 22:29
10481,1/10/2015 22:29
10154,1/10/2015 20:25
10156,1/10/2015 20:25
10157,1/10/2015 20:26
10161,1/10/2015 20:26
10162,1/10/2015 20:26
10165,1/10/2015 20:27
11707,1/13/2015 19:34
11728,1/13/2015 20:14
10167,1/10/2015 20:27
11708,1/13/2015 19:35
10169,1/10/2015 20:27
11709,1/13/2015 19:37
11713,1/13/2015 19:43
9825,1/8/2015 21:32
9838,1/9/2015 3:18
9845,1/9/2015 8:55
10482,1/10/2015 22:31
10849,1/11/2015 3:52
10483,1/10/2015 22:31
10494,1/10/2015 22:39
11710,1/13/2015 19:40
11712,1/13/2015 19:42
11717,1/13/2015 19:53
10176,1/10/2015 20:28
9807,1/8/2015 4:12
11910,1/14/2015 17:33
9958,1/10/2015 19:06
10193,1/10/2015 20:33
11716,1/13/2015 19:50
10645,1/11/2015 0:20
11714,1/13/2015 19:44
10177,1/10/2015 20:28
11031,1/11/2015 13:59
9809,1/8/2015 4:45
10178,1/10/2015 20:29
10486,1/10/2015 22:35
10488,1/10/2015 22:36
11498,1/12/2015 18:17
9979,1/10/2015 19:39
10743,1/11/2015 1:45
11033,1/11/2015 14:01
11034,1/11/2015 14:02
10194,1/10/2015 20:34
9811,1/8/2015 5:24
9987,1/10/2015 19:42
10189,1/10/2015 20:33
10191,1/10/2015 20:33
11036,1/11/2015 14:04
11715,1/13/2015 19:48
11718,1/13/2015 19:55
11935,1/14/2015 19:10
9981,1/10/2015 19:40
10192,1/10/2015 20:33
11719,1/13/2015 19:57
10195,1/10/2015 20:34
10199,1/10/2015 20:36
11050,1/11/2015 14:34
10202,1/10/2015 20:38
10205,1/10/2015 20:38
10208,1/10/2015 20:40
10209,1/10/2015 20:41
10214,1/10/2015 20:42
10218,1/10/2015 20:43
10902,1/11/2015 5:14
11721,1/13/2015 19:58
11976,1/14/2015 22:33
10219,1/10/2015 20:43
10220,1/10/2015 20:44
11043,1/11/2015 14:13
10226,1/10/2015 20:47
11913,1/14/2015 17:45
11914,1/14/2015 17:50
10230,1/10/2015 20:48
10259,1/10/2015 20:57
9984,1/10/2015 19:41
10231,1/10/2015 20:49
10143,1/10/2015 20:22
10875,1/11/2015 4:31
10232,1/10/2015 20:49
10235,1/10/2015 20:50
11580,1/12/2015 23:57
10649,1/11/2015 0:22
10237,1/10/2015 20:50
9822,1/8/2015 20:13
10007,1/10/2015 19:47
10498,1/10/2015 22:41
10788,1/11/2015 2:28
9815,1/8/2015 14:36
10225,1/10/2015 20:47
10274,1/10/2015 21:01
10364,1/10/2015 21:32
10499,1/10/2015 22:41
11725,1/13/2015 20:06
9989,1/10/2015 19:43
10196,1/10/2015 20:35
10197,1/10/2015 20:35
9990,1/10/2015 19:43
10198,1/10/2015 20:35
10265,1/10/2015 20:59
10290,1/10/2015 21:07
10303,1/10/2015 21:11
10331,1/10/2015 21:23
10336,1/10/2015 21:24
9991,1/10/2015 19:43
10268,1/10/2015 21:00
10285,1/10/2015 21:04
10298,1/10/2015 21:09
11051,1/11/2015 14:35
9816,1/8/2015 17:05
9820,1/8/2015 19:55
10000,1/10/2015 19:46
10017,1/10/2015 19:50
9817,1/8/2015 17:16
9819,1/8/2015 18:33
10016,1/10/2015 19:49
10019,1/10/2015 19:50
10240,1/10/2015 20:52
9818,1/8/2015 18:05
9985,1/10/2015 19:42
9994,1/10/2015 19:45
10002,1/10/2015 19:46
10012,1/10/2015 19:48
9821,1/8/2015 20:00
9823,1/8/2015 20:35
10014,1/10/2015 19:49
10020,1/10/2015 19:50
10201,1/10/2015 20:38
10211,1/10/2015 20:41
9824,1/8/2015 21:31
9998,1/10/2015 19:46
10203,1/10/2015 20:38
10269,1/10/2015 21:00
10281,1/10/2015 21:02
10282,1/10/2015 21:02
10299,1/10/2015 21:10
11918,1/14/2015 18:00
9999,1/10/2015 19:46
10006,1/10/2015 19:47
9853,1/9/2015 16:42
9836,1/9/2015 1:58
9841,1/9/2015 5:26
9843,1/9/2015 7:43
9844,1/9/2015 8:33
9850,1/9/2015 14:29
9856,1/9/2015 18:50
9858,1/9/2015 18:55
9861,1/9/2015 20:29
10614,1/10/2015 23:56
9826,1/8/2015 21:49
9837,1/9/2015 2:29
9839,1/9/2015 3:35
9842,1/9/2015 6:07
9847,1/9/2015 10:07
9851,1/9/2015 14:35
11052,1/11/2015 14:35
9840,1/9/2015 4:11
9848,1/9/2015 11:19
9862,1/9/2015 20:42
9864,1/9/2015 21:27
9835,1/9/2015 1:30
9849,1/9/2015 0:27
9855,1/9/2015 18:33
9865,1/9/2015 21:30
9876,1/9/2015 22:38
10004,1/10/2015 19:47
10212,1/10/2015 20:41
10275,1/10/2015 21:01
10286,1/10/2015 21:05
9828,1/8/2015 22:51
9875,1/9/2015 22:36
9922,1/10/2015 5:03
10008,1/10/2015 19:47
10009,1/10/2015 19:47
10906,1/11/2015 5:22
9829,1/8/2015 23:32
9868,1/9/2015 21:54
10011,1/10/2015 19:47
10030,1/10/2015 19:52
11053,1/11/2015 14:35
10028,1/10/2015 19:51
10044,1/10/2015 19:55
10507,1/10/2015 22:47
9830,1/8/2015 23:35
10502,1/10/2015 22:42
11731,1/13/2015 20:34
11154,1/11/2015 17:22
10242,1/10/2015 20:53
10258,1/10/2015 20:56
9870,1/9/2015 22:09
9871,1/9/2015 22:16
9874,1/9/2015 22:25
10216,1/10/2015 20:43
11054,1/11/2015 14:37
9831,1/9/2015 0:04
9834,1/9/2015 0:40
9872,1/9/2015 22:16
10224,1/10/2015 20:47
10329,1/10/2015 21:21
10503,1/10/2015 22:43
9833,1/9/2015 0:38
9873,1/9/2015 22:21
9878,1/9/2015 22:50
9879,1/9/2015 22:52
9880,1/9/2015 23:09
10229,1/10/2015 20:48
11055,1/11/2015 14:38
10041,1/10/2015 19:54
10330,1/10/2015 21:22
9882,1/9/2015 23:26
10043,1/10/2015 19:55
10294,1/10/2015 21:08
10311,1/10/2015 21:14
11056,1/11/2015 14:44
11060,1/11/2015 14:54
11122,1/11/2015 16:40
11920,1/14/2015 18:17
11921,1/14/2015 18:32
10327,1/10/2015 21:20
10312,1/10/2015 21:14
10504,1/10/2015 22:44
10171,1/10/2015 20:27
9884,1/9/2015 23:36
10046,1/10/2015 19:55
10234,1/10/2015 20:50
10291,1/10/2015 21:07
10310,1/10/2015 21:13
10322,1/10/2015 21:18
10049,1/10/2015 19:56
10346,1/10/2015 21:27
9886,1/9/2015 23:45
10051,1/10/2015 19:56
10053,1/10/2015 19:57
10061,1/10/2015 19:59
10104,1/10/2015 20:10
11057,1/11/2015 14:49
10054,1/10/2015 19:58
10056,1/10/2015 19:58
10060,1/10/2015 19:59
10353,1/10/2015 21:29
10058,1/10/2015 19:59
10059,1/10/2015 19:59
10063,1/10/2015 19:59
10079,1/10/2015 20:04
10099,1/10/2015 20:09
10124,1/10/2015 20:18
10300,1/10/2015 21:10
10914,1/11/2015 5:46
10380,1/10/2015 21:36
10382,1/10/2015 21:36
10915,1/11/2015 5:46
10069,1/10/2015 20:01
10084,1/10/2015 20:05
10097,1/10/2015 20:08
10141,1/10/2015 20:22
10302,1/10/2015 21:10
10383,1/10/2015 21:36
10390,1/10/2015 21:41
10391,1/10/2015 21:41
10396,1/10/2015 21:43
10397,1/10/2015 21:44
10068,1/10/2015 20:01
10111,1/10/2015 20:12
10127,1/10/2015 20:19
10339,1/10/2015 21:24
10403,1/10/2015 21:47
11734,1/13/2015 20:38
10101,1/10/2015 20:10
10130,1/10/2015 20:20
10074,1/10/2015 20:02
10098,1/10/2015 20:09
10114,1/10/2015 20:13
11733,1/13/2015 20:37
9923,1/10/2015 5:48
10404,1/10/2015 21:47
11097,1/11/2015 16:00
11735,1/13/2015 20:40
10076,1/10/2015 20:03
11061,1/11/2015 14:55
10420,1/10/2015 21:56
10405,1/10/2015 21:48
10083,1/10/2015 20:04
10423,1/10/2015 21:58
10427,1/10/2015 21:59
10430,1/10/2015 22:02
10433,1/10/2015 22:04
10434,1/10/2015 22:04
10085,1/10/2015 20:05
10147,1/10/2015 20:24
10239,1/10/2015 20:52
11063,1/11/2015 15:00
10126,1/10/2015 20:19
11963,1/14/2015 21:17
10092,1/10/2015 20:07
10093,1/10/2015 20:07
10096,1/10/2015 20:07
10121,1/10/2015 20:17
10163,1/10/2015 20:27
10173,1/10/2015 20:28
10243,1/10/2015 20:53
11464,1/12/2015 16:39
10436,1/10/2015 22:04
10439,1/10/2015 22:08
10440,1/10/2015 22:08
10110,1/10/2015 20:12
10284,1/10/2015 21:03
10103,1/10/2015 20:10
10248,1/10/2015 20:54
10251,1/10/2015 20:55
10263,1/10/2015 20:58
10270,1/10/2015 21:00
10301,1/10/2015 21:10
10443,1/10/2015 22:10
10510,1/10/2015 22:49
9805,1/8/2015 3:21
11070,1/11/2015 15:14
10107,1/10/2015 20:11
10122,1/10/2015 20:17
10131,1/10/2015 20:20
10138,1/10/2015 20:22
10149,1/10/2015 20:24
11065,1/11/2015 15:03
10133,1/10/2015 20:21
11066,1/11/2015 15:04
11743,1/13/2015 21:15
9854,1/9/2015 17:00
10438,1/10/2015 22:06
10531,1/10/2015 23:02
10539,1/10/2015 23:08
10560,1/10/2015 23:19
10746,1/11/2015 1:50
10575,1/10/2015 23:24
10627,1/11/2015 0:06
10676,1/11/2015 0:43
10730,1/11/2015 1:31
11736,1/13/2015 20:50
10386,1/10/2015 21:37
10400,1/10/2015 21:46
10518,1/10/2015 22:54
10623,1/11/2015 0:03
10634,1/11/2015 0:15
10708,1/11/2015 1:08
10741,1/11/2015 1:42
10375,1/10/2015 21:35
10513,1/10/2015 22:51
10553,1/10/2015 23:18
10609,1/10/2015 23:51
10613,1/10/2015 23:54
10622,1/11/2015 0:02
10635,1/11/2015 0:15
10641,1/11/2015 0:18
10678,1/11/2015 0:44
10706,1/11/2015 1:06
10709,1/11/2015 1:09
11737,1/13/2015 20:51
10366,1/10/2015 21:33
10552,1/10/2015 23:16
10581,1/10/2015 23:26
10638,1/11/2015 0:17
11738,1/13/2015 20:54
11814,1/14/2015 2:25
10680,1/11/2015 0:47
10361,1/10/2015 21:31
10515,1/10/2015 22:53
10519,1/10/2015 22:54
10520,1/10/2015 22:54
10523,1/10/2015 22:58
10528,1/10/2015 23:00
10532,1/10/2015 23:03
10534,1/10/2015 23:04
10521,1/10/2015 22:56
10516,1/10/2015 22:54
10529,1/10/2015 23:01
10368,1/10/2015 21:33
10395,1/10/2015 21:42
10406,1/10/2015 21:48
10524,1/10/2015 23:00
10550,1/10/2015 23:15
10968,1/11/2015 7:50
10358,1/10/2015 21:31
10533,1/10/2015 23:03
10648,1/11/2015 0:21
10687,1/11/2015 0:52
10710,1/11/2015 1:09
10736,1/11/2015 1:41
10744,1/11/2015 1:45
10751,1/11/2015 1:52
10793,1/11/2015 2:35
10797,1/11/2015 2:42
10365,1/10/2015 21:33
10537,1/10/2015 23:05
10602,1/10/2015 23:41
10576,1/10/2015 23:24
10584,1/10/2015 23:27
10633,1/11/2015 0:15
10642,1/11/2015 0:19
10689,1/11/2015 0:53
10650,1/11/2015 0:22
10571,1/10/2015 23:22
10360,1/10/2015 21:31
10381,1/10/2015 21:36
10445,1/10/2015 22:11
10568,1/10/2015 23:20
10573,1/10/2015 23:23
10578,1/10/2015 23:25
10610,1/10/2015 23:51
10654,1/11/2015 0:28
10682,1/11/2015 0:47
10713,1/11/2015 1:10
10726,1/11/2015 1:25
10362,1/10/2015 21:32
10538,1/10/2015 23:07
10542,1/10/2015 23:10
10540,1/10/2015 23:09
10652,1/11/2015 0:24
10543,1/10/2015 23:10
10566,1/10/2015 23:20
10604,1/10/2015 23:42
10607,1/10/2015 23:47
10619,1/10/2015 23:58
11896,1/14/2015 16:25
10363,1/10/2015 21:32
10564,1/10/2015 23:20
10591,1/10/2015 23:33
10644,1/11/2015 0:20
10657,1/11/2015 0:29
10714,1/11/2015 1:10
10449,1/10/2015 22:12
10452,1/10/2015 22:15
10574,1/10/2015 23:23
10579,1/10/2015 23:25
10656,1/11/2015 0:29
10658,1/11/2015 0:30
10683,1/11/2015 0:48
10724,1/11/2015 1:23
10735,1/11/2015 1:37
10738,1/11/2015 1:42
10977,1/11/2015 8:27
11919,1/14/2015 18:10
10376,1/10/2015 21:35
10562,1/10/2015 23:19
10588,1/10/2015 23:29
10600,1/10/2015 23:40
10612,1/10/2015 23:52
10615,1/10/2015 23:56
10629,1/11/2015 0:11
10659,1/11/2015 0:33
10661,1/11/2015 0:34
10409,1/10/2015 21:48
11916,1/14/2015 17:55
11923,1/14/2015 18:35
11750,1/13/2015 21:44
10551,1/10/2015 23:15
10410,1/10/2015 21:49
10453,1/10/2015 22:15
10554,1/10/2015 23:18
10595,1/10/2015 23:35
10621,1/11/2015 0:01
11073,1/11/2015 15:23
10557,1/10/2015 23:19
10411,1/10/2015 21:49
10606,1/10/2015 23:44
10628,1/11/2015 0:07
10696,1/11/2015 0:58
10699,1/11/2015 1:01
11205,1/11/2015 18:10
11924,1/14/2015 18:38
10340,1/10/2015 21:24
11744,1/13/2015 21:17
10389,1/10/2015 21:40
10398,1/10/2015 21:45
10407,1/10/2015 21:48
10462,1/10/2015 22:20
10583,1/10/2015 23:26
10662,1/11/2015 0:35
10692,1/11/2015 0:55
10695,1/11/2015 0:56
10717,1/11/2015 1:11
10722,1/11/2015 1:20
11985,1/14/2015 23:17
10559,1/10/2015 23:19
10567,1/10/2015 23:20
10617,1/10/2015 23:57
10636,1/11/2015 0:15
10651,1/11/2015 0:24
10653,1/11/2015 0:27
10663,1/11/2015 0:35
10666,1/11/2015 0:38
10702,1/11/2015 1:02
10711,1/11/2015 1:10
10729,1/11/2015 1:29
11555,1/12/2015 22:41
11071,1/11/2015 15:16
11093,1/11/2015 15:53
11109,1/11/2015 16:13
11155,1/11/2015 17:23
11175,1/11/2015 17:43
11575,1/12/2015 23:46
10489,1/10/2015 22:36
11590,1/13/2015 0:55
11072,1/11/2015 15:21
11177,1/11/2015 17:44
11605,1/13/2015 1:40
11171,1/11/2015 17:40
11542,1/12/2015 22:03
11076,1/11/2015 15:28
11112,1/11/2015 16:21
11600,1/13/2015 1:24
11929,1/14/2015 18:50
11931,1/14/2015 18:52
11934,1/14/2015 19:03
10773,1/11/2015 2:13
11617,1/13/2015 3:23
11545,1/12/2015 22:18
11556,1/12/2015 22:41
11120,1/11/2015 16:39
11932,1/14/2015 18:52
10754,1/11/2015 1:55
10770,1/11/2015 2:12
11546,1/12/2015 22:19
11074,1/11/2015 15:25
11089,1/11/2015 15:50
11564,1/12/2015 22:54
11181,1/11/2015 17:44
11584,1/13/2015 0:33
11748,1/13/2015 21:43
11945,1/14/2015 19:56
11551,1/12/2015 22:32
10759,1/11/2015 2:01
10763,1/11/2015 2:07
11075,1/11/2015 15:28
11083,1/11/2015 15:42
11553,1/12/2015 22:39
11159,1/11/2015 17:27
11557,1/12/2015 22:46
11558,1/12/2015 22:47
11561,1/12/2015 22:49
11565,1/12/2015 22:58
11560,1/12/2015 22:48
11578,1/12/2015 23:54
10558,1/10/2015 23:19
11100,1/11/2015 16:00
11157,1/11/2015 17:25
11567,1/12/2015 23:09
11566,1/12/2015 22:58
11568,1/12/2015 23:12
11577,1/12/2015 23:49
10761,1/11/2015 2:03
10777,1/11/2015 2:14
11585,1/13/2015 0:34
11077,1/11/2015 15:32
11098,1/11/2015 16:00
11164,1/11/2015 17:35
11185,1/11/2015 17:50
11586,1/13/2015 0:42
11612,1/13/2015 2:37
11574,1/12/2015 23:39
10565,1/10/2015 23:20
11110,1/11/2015 16:16
11182,1/11/2015 17:45
11936,1/14/2015 19:22
11943,1/14/2015 19:55
11142,1/11/2015 16:59
11569,1/12/2015 23:16
11572,1/12/2015 23:34
11937,1/14/2015 19:25
11962,1/14/2015 21:10
11965,1/14/2015 21:29
11571,1/12/2015 23:33
10766,1/11/2015 2:10
11079,1/11/2015 15:34
11136,1/11/2015 16:50
11180,1/11/2015 17:44
11573,1/12/2015 23:35
11576,1/12/2015 23:48
11579,1/12/2015 23:57
11581,1/13/2015 0:00
11587,1/13/2015 0:42
11588,1/13/2015 0:43
11594,1/13/2015 1:12
11956,1/14/2015 20:44
10771,1/11/2015 2:13
10561,1/10/2015 23:19
11960,1/14/2015 21:05
11597,1/13/2015 1:21
11124,1/11/2015 16:42
11621,1/13/2015 3:29
11614,1/13/2015 2:57
10774,1/11/2015 2:13
11618,1/13/2015 3:23
10789,1/11/2015 2:29
10809,1/11/2015 3:06
10823,1/11/2015 3:26
10827,1/11/2015 3:31
11104,1/11/2015 16:05
11163,1/11/2015 17:33
11598,1/13/2015 1:21
11606,1/13/2015 1:57
10783,1/11/2015 2:24
10803,1/11/2015 2:55
11619,1/13/2015 3:27
11082,1/11/2015 15:40
11131,1/11/2015 16:45
11135,1/11/2015 16:50
11149,1/11/2015 17:13
11940,1/14/2015 19:47
11599,1/13/2015 1:24
10796,1/11/2015 2:41
10810,1/11/2015 3:10
11084,1/11/2015 15:42
11625,1/13/2015 4:18
11168,1/11/2015 17:38
11186,1/11/2015 17:50
11601,1/13/2015 1:25
11085,1/11/2015 15:42
11126,1/11/2015 16:44
11139,1/11/2015 16:54
11143,1/11/2015 17:02
11607,1/13/2015 2:07
11752,1/13/2015 21:52
11753,1/13/2015 21:56
11949,1/14/2015 20:12
11952,1/14/2015 20:25
11086,1/11/2015 15:45
11953,1/14/2015 20:32
11955,1/14/2015 20:35
11088,1/11/2015 15:47
11094,1/11/2015 15:55
11758,1/13/2015 22:25
11761,1/13/2015 22:41
11762,1/13/2015 22:44
11947,1/14/2015 20:02
11759,1/13/2015 22:30
11954,1/14/2015 20:33
11091,1/11/2015 15:51
10792,1/11/2015 2:33
10795,1/11/2015 2:39
10821,1/11/2015 3:22
11123,1/11/2015 16:40
11128,1/11/2015 16:45
11141,1/11/2015 16:57
11763,1/13/2015 22:45
10794,1/11/2015 2:38
10801,1/11/2015 2:51
10807,1/11/2015 3:03
10820,1/11/2015 3:18
